lm_halo,n_sats_halo
10.464985,1
9.938921,0
10.027348,0
11.9931555,9
11.375497,4
12.3752365,22
9.967067,0
10.581196,1
10.509437,0
10.819235,1
10.664953,0
11.120589,3
11.167788,3
11.142774,0
10.024229,0
10.749165,0
10.241697,0
10.351285,0
10.62189,2
10.19259,0
10.359821,0
11.750104,9
10.783584,1
10.35815,1
9.938724,2
9.94288,0
10.448206,0
9.920733,0
10.316051,0
12.100739,9
10.145234,0
11.274746,2
13.073722,121
10.522223,1
12.020376,9
11.0422125,0
12.454201,32
9.977601,0
10.211489,0
10.724712,0
10.030848,0
10.871961,0
10.442238,0
10.210512,1
13.278541,175
10.303581,0
11.011614,2
11.675337,5
9.940454,0
10.39499,0
11.558671,4
10.233081,1
10.944621,4
11.206629,1
9.969264,0
10.035951,0
10.870283,0
9.965103,0
9.973811,0
10.997753,2
10.346003,0
11.33079,2
11.390741,2
11.76263,6
11.082015,3
10.623414,1
10.343945,0
9.928905,1
10.162662,0
10.577718,0
10.050766,0
10.955932,4
11.016437,3
9.950388,0
11.37563,2
9.973351,0
10.920962,1
11.068847,0
10.176166,0
10.042607,0
13.257456,165
10.12382,0
11.197546,1
10.709235,1
9.990901,0
11.358165,1
11.158435,2
10.698609,3
10.098839,1
10.152679,0
9.934401,0
11.52704,1
11.838955,8
9.965311,0
10.310032,1
10.165782,0
10.917754,0
10.161782,0
10.189893,0
10.030065,1
10.126614,0
9.911043,0
11.067514,1
12.602687,42
10.377804,1
10.38573,1
11.463896,7
11.637534,7
10.04701,0
12.74431,47
12.105906,9
10.205164,1
10.534901,0
10.4092455,1
10.4145155,2
12.036351,15
10.99414,2
10.596698,3
9.940494,0
10.8564415,3
10.151585,0
10.0961,0
10.424585,0
9.980968,0
11.8542,9
10.028854,1
10.080005,0
10.776803,1
10.035538,0
10.596709,0
11.996494,12
10.160741,0
10.556482,1
10.169311,0
10.166212,0
10.013918,0
10.049538,0
10.600353,0
11.20405,0
10.061486,0
11.663375,3
9.9670105,0
10.129576,0
10.191923,1
10.395701,0
11.689449,10
11.315676,3
10.315447,0
12.9409275,88
11.302679,2
10.33332,0
11.273226,1
11.569813,3
10.028224,0
10.097986,0
10.019061,0
10.156387,0
9.903852,2
10.959704,0
10.892704,0
11.358208,1
10.730397,0
9.902493,0
10.3396845,0
9.916569,0
10.452213,1
10.654903,0
10.277426,0
10.309477,1
9.937639,0
10.824026,1
10.5488205,0
9.984588,0
11.000917,0
11.278061,1
10.460333,1
10.142176,0
10.248419,1
9.910062,0
10.123309,2
11.324105,1
10.086704,0
10.511063,1
10.254154,1
10.220194,0
11.285427,2
11.33111,1
10.332533,0
12.74255,55
11.336899,4
10.1250925,0
10.530746,1
10.69663,1
9.916046,0
9.93252,0
9.914004,0
10.874546,0
10.435093,0
11.698339,4
10.018818,0
11.981794,7
10.798468,0
12.3039875,23
10.362182,0
10.500881,0
10.918835,1
11.453335,8
10.5040045,2
11.393827,3
10.888718,1
9.918815,0
10.5580225,1
10.065685,0
9.964429,0
11.926315,15
10.385302,1
10.228735,0
10.687526,1
12.482185,30
10.988184,0
11.641268,5
10.26638,0
10.539104,0
10.22843,1
10.779834,1
9.996043,0
9.941929,0
10.891379,0
11.166608,3
11.826854,6
10.444535,0
11.047825,3
10.672949,1
11.863828,9
11.3095455,2
13.343031,199
11.6032715,3
10.002903,0
11.470179,6
10.171879,0
10.210369,0
10.061621,0
10.120256,1
11.999646,9
9.940329,0
10.0673065,0
10.155729,0
10.01504,0
10.6991205,0
11.462073,3
10.056721,0
10.085769,0
10.105586,0
10.114879,1
10.523353,0
10.157652,0
10.093998,0
9.911772,0
10.338053,0
9.913476,0
9.971049,0
11.026886,4
11.1390295,6
11.2973795,1
11.65431,6
10.771749,2
10.173987,0
13.753128,459
9.913131,1
11.52706,4
10.078429,0
10.174384,0
9.990105,0
9.996212,0
10.0232935,0
10.014454,0
10.4724045,2
10.241903,0
11.0933895,3
13.640191,392
13.640191,392
10.689252,0
10.233413,0
10.124689,0
10.04013,0
10.069556,0
10.06112,0
10.682129,0
11.763892,4
10.111181,0
10.293833,0
10.694536,0
11.037165,2
10.091026,0
10.273156,0
10.312319,2
10.16004,0
10.399251,1
10.443656,1
10.25548,1
10.753541,0
11.283715,2
9.97448,0
10.989366,1
10.070159,0
10.209685,0
10.187168,0
10.381206,0
12.236455,19
10.079942,0
10.917865,3
10.420778,0
9.909274,0
10.437287,1
11.324141,3
9.969436,0
10.357672,1
10.965992,1
11.243582,2
10.390619,0
11.084478,1
10.405108,3
10.115071,0
11.757349,3
11.26859,0
10.341984,1
10.585437,0
11.244848,4
10.661483,0
11.936599,10
9.998406,0
13.014526,82
11.097767,0
10.034888,1
10.013714,2
10.952044,0
10.50081,0
10.414754,0
9.978935,0
13.052701,110
9.958825,0
10.1587,0
13.486714,268
12.07606,11
10.711679,1
10.234321,0
11.345407,5
11.545343,3
9.993993,0
10.114338,1
11.988573,13
12.618254,37
10.622376,0
11.229588,1
11.43096,5
10.238032,0
10.970761,4
11.612844,5
10.000111,0
10.139168,0
10.072064,0
9.971757,0
9.9590435,0
10.915893,0
10.433117,1
11.303168,0
10.220465,0
10.043045,0
10.340213,3
10.723262,0
11.376153,4
10.320014,0
10.07837,1
11.042905,0
10.00861,0
10.078666,1
9.942272,0
10.403461,0
10.12147,0
13.008203,86
10.070524,0
12.385989,26
10.489532,1
10.396336,1
10.788053,0
10.970706,0
12.176578,13
10.217454,0
10.645221,2
9.903076,0
10.197188,1
10.105252,0
11.11104,2
10.439964,1
10.827458,0
10.921859,0
10.372568,0
11.721273,7
10.640673,0
10.045365,0
10.530308,0
10.646498,2
10.769709,0
10.648605,0
11.235597,3
11.208772,3
10.610792,2
10.046275,0
9.989496,0
11.248744,3
9.913652,0
10.148312,0
12.032281,7
10.874111,1
10.032826,0
10.152987,0
12.473077,35
11.493378,3
10.28393,0
10.787605,0
10.628983,1
10.143588,0
9.991463,0
11.101976,0
10.020727,0
10.180474,0
9.921665,1
11.303319,5
10.615439,1
10.497002,1
12.51676,31
10.8639145,2
10.331881,0
10.146565,1
10.701139,1
9.978484,0
10.093436,1
10.215375,0
10.755301,0
9.903556,0
13.014137,93
11.935678,5
10.053051,1
10.7808695,2
10.582315,1
12.455412,26
10.05913,0
10.501202,1
10.213512,0
10.16683,1
10.042893,0
10.529912,4
10.173335,0
10.902357,1
10.233541,0
11.957872,7
11.97467,10
12.479725,26
10.82311,0
10.345763,0
11.420656,4
10.781339,1
11.178328,0
10.351179,0
10.86176,1
10.008066,0
10.67625,1
10.633504,1
10.448543,0
13.367551,224
12.8736315,55
10.539339,2
10.885598,3
11.428374,5
10.082145,0
10.278591,0
9.948433,1
10.027333,1
10.350587,0
10.102239,0
10.539376,0
10.134422,0
10.071117,0
9.90771,0
10.137646,0
10.293723,0
10.023073,0
9.914244,1
9.908107,0
10.080342,0
11.07201,1
10.862154,0
10.028059,0
11.029645,2
10.231977,0
10.03354,0
10.143754,0
10.20431,0
13.462411,269
10.687961,0
10.073001,1
12.873373,58
10.355412,2
10.028311,0
10.858083,1
12.349763,23
12.466053,22
10.215959,2
9.966045,0
10.578769,1
10.068186,0
10.028661,0
10.01715,0
12.051983,10
10.332038,1
11.327417,2
10.072758,0
11.0934105,3
10.529127,1
10.56503,0
12.112589,13
14.25164,1621
14.25164,1621
10.22515,0
12.58138,37
10.102577,0
10.137485,0
10.049045,0
9.901977,1
11.983261,13
9.904719,0
11.906164,11
9.920651,0
9.951269,0
10.2005205,2
10.185613,0
10.99485,2
11.895162,5
9.945396,0
10.724651,0
9.910712,0
10.294792,0
10.250724,0
10.074626,0
12.275056,22
12.453806,32
11.548134,3
9.931773,1
10.148632,0
10.652799,1
10.976403,2
10.280545,0
10.366048,0
10.0012665,0
9.975824,1
10.243066,0
10.761299,2
11.615087,3
10.276398,0
10.228829,0
10.159583,0
10.348357,0
10.156558,0
10.754655,0
9.990398,1
10.2131815,1
11.741243,9
10.428093,1
10.022961,1
9.941729,2
11.83695,8
11.220226,0
11.980313,7
10.093554,0
10.248841,0
9.922496,0
10.079953,0
12.875245,69
12.0662775,14
9.9348135,0
10.561845,1
9.929483,0
10.257167,0
11.74233,8
10.821633,2
10.153082,0
9.904074,1
10.191952,0
10.152959,0
11.527628,2
10.203431,0
10.678663,0
10.374746,0
10.062235,0
10.211494,0
10.795641,2
11.653789,3
10.304854,0
11.332452,0
10.121062,1
10.118904,0
11.028922,1
10.032359,0
11.70167,7
12.317828,22
12.234104,16
12.546041,23
10.556988,0
11.661218,5
10.220969,0
10.276623,2
10.295233,0
9.901589,1
9.969312,0
10.142894,0
10.682725,1
10.44711,0
10.330164,1
11.831223,2
12.207498,19
10.122156,0
11.400981,2
10.499237,0
9.956581,0
10.933892,1
11.191238,4
9.948806,0
10.032381,0
10.421245,1
10.985384,3
10.11582,0
10.019343,0
10.457766,1
10.408902,1
10.337064,0
10.182593,1
10.380029,3
12.260381,16
10.551632,1
10.262599,1
10.036879,0
9.904759,0
10.597094,1
10.698327,0
10.939554,0
10.362062,0
10.74166,1
10.800461,0
10.908484,2
10.948761,2
10.314443,0
9.903616,0
10.378392,1
10.267646,0
10.34875,0
9.971831,0
10.937098,2
13.386154,238
10.24085,1
10.003975,2
10.526984,0
11.10152,3
10.082116,0
10.319245,0
10.582814,0
10.842492,1
11.860472,5
10.181699,1
10.865215,0
10.260928,0
10.275911,1
11.128396,3
10.067501,0
10.129776,0
11.097919,3
10.778144,2
10.618895,0
10.320528,0
9.900717,0
10.925092,1
12.373515,17
11.249091,3
10.114772,0
10.399406,0
9.979675,0
10.621218,0
9.950396,0
10.373006,0
10.170767,0
9.906494,1
10.168288,0
10.869279,2
13.325319,172
9.990141,0
10.017009,0
10.400222,1
10.48383,1
11.943687,5
10.099431,0
10.152993,0
10.692525,1
9.909085,0
10.707358,1
10.703636,0
11.097267,2
9.905591,0
10.101643,0
10.018516,0
12.487244,29
9.926402,0
10.272293,0
10.079927,0
10.171425,0
9.965874,1
13.057294,96
12.683281,40
12.627622,39
9.938357,0
13.024911,99
10.815651,1
10.104118,1
10.071871,0
10.217557,0
10.171631,1
10.594859,1
10.720327,2
10.169744,1
10.221866,0
10.614917,1
10.650816,0
11.342033,1
10.132777,0
10.41392,0
10.205041,0
11.191104,2
9.951749,0
10.028035,0
10.366574,1
10.089291,0
10.365812,0
11.25232,1
11.433539,2
10.444138,2
12.148566,14
11.567903,6
13.600649,335
10.749601,1
12.48281,17
9.905316,1
11.214307,7
12.548247,41
10.3015,0
10.306016,0
10.553734,1
11.123225,1
11.059932,4
12.232498,20
9.972914,0
12.387931,28
10.840491,1
10.452612,0
10.391972,0
10.131154,0
9.988237,0
9.952472,0
10.610686,1
10.082106,0
10.124696,0
10.904156,1
10.593136,2
10.425518,0
11.230061,0
10.267865,0
9.959095,0
10.403433,0
9.901162,0
10.42528,0
10.685634,2
11.971052,9
11.15932,2
10.660909,1
10.197279,0
10.240918,1
9.997112,0
10.023236,0
11.55689,2
10.397767,0
10.0226345,0
10.154528,0
10.343872,0
10.8527975,1
10.339369,0
10.154966,0
9.984571,0
10.2059355,0
9.96473,0
10.284704,0
10.663978,1
9.949566,0
10.1038265,1
10.48163,0
10.03348,0
10.135592,0
10.038279,1
10.418948,0
10.476292,1
10.780785,1
13.067084,101
9.990219,0
9.9814625,1
9.909694,1
10.699671,1
9.992101,0
11.114245,3
10.937172,1
10.155563,0
11.011222,1
9.977265,0
10.115274,0
9.962667,1
10.6825485,2
10.472142,1
11.316271,1
10.287591,1
10.085884,0
10.114056,0
10.105396,0
10.314518,0
11.295129,4
10.006853,0
10.775537,0
10.308095,0
10.108486,0
10.319837,0
10.005372,0
11.264712,3
12.281046,18
9.963188,0
9.919109,1
10.307255,0
11.131679,3
10.75845,1
10.47501,0
9.98051,1
10.992034,3
10.915678,2
10.857678,2
12.608445,37
9.947885,0
11.29574,4
11.926831,14
10.182591,0
10.911456,0
10.1736355,0
10.025589,0
10.865696,1
10.671317,2
9.968974,0
9.911803,0
12.712898,39
10.133676,0
10.097643,0
10.233348,1
12.575479,25
11.287474,1
10.353266,1
10.6969795,0
10.143589,1
9.924458,0
10.038324,0
12.111602,14
10.185494,0
10.636483,1
13.893041,725
13.893041,725
10.01408,1
10.031905,0
9.977214,1
10.927754,2
9.971071,0
10.299223,1
9.985074,0
10.142964,1
10.02954,0
12.507811,29
10.187948,1
12.192683,12
10.120095,0
10.799002,0
10.65683,1
10.4857,2
10.190048,0
10.227464,0
12.537958,30
10.23137,0
10.544073,2
10.263695,1
11.388273,2
12.14489,15
10.3741,1
10.75981,1
10.181154,0
9.926928,0
10.20238,0
9.952666,0
9.953196,0
9.950744,1
10.350654,0
10.360699,1
10.156815,0
10.555678,0
10.822652,2
9.97735,0
10.174311,0
10.401416,1
10.409331,1
10.987184,1
10.864621,3
11.203324,1
11.535895,4
10.917056,0
11.533576,0
10.577828,1
11.020467,0
11.952068,12
10.130984,1
10.490234,1
10.473028,1
10.1743145,1
11.260622,2
10.428023,1
10.09343,0
10.901581,1
11.263305,6
10.556262,0
12.436517,23
10.291573,0
10.984565,3
11.447222,1
12.312147,15
11.638827,6
10.90034,1
10.103586,0
10.216081,1
10.011461,0
11.746621,7
11.737295,4
9.935995,0
11.599071,9
12.079093,11
12.901474,80
10.347733,0
10.3184185,0
10.172325,0
10.004244,0
9.909956,0
10.037335,0
10.432763,0
10.651312,0
10.590021,1
10.729357,3
11.324085,2
10.487007,0
11.09106,2
9.929764,0
11.73075,4
10.003312,0
9.9648075,1
10.137697,0
10.000398,0
11.092375,2
12.410085,21
9.929968,0
9.975111,1
10.249025,2
10.204009,1
10.162811,0
10.264452,1
10.357704,0
12.214828,17
11.401877,4
11.330413,3
10.109068,0
11.397508,8
10.130084,0
10.167608,1
10.2009735,0
10.620018,0
10.621855,1
11.478553,2
10.564514,1
9.965078,0
10.685872,1
10.247941,0
11.030311,2
12.035512,13
10.178668,1
10.909774,1
10.159053,0
9.961933,0
10.689463,1
10.150032,0
10.258522,1
10.556054,0
10.35815,0
9.91107,0
12.066677,15
10.271805,0
10.08162,0
11.54982,5
10.396257,0
12.100178,12
10.978246,2
10.006849,0
10.506632,1
9.92812,0
10.483041,1
10.623911,0
11.415344,3
10.606078,2
9.958588,0
12.890055,86
10.119677,0
9.985442,0
10.089131,0
10.820599,1
9.998739,1
9.925391,0
10.670963,0
12.50491,22
10.065737,0
12.412134,29
9.962305,0
11.557411,4
10.026827,0
10.07049,0
10.019112,0
10.273674,1
10.467962,2
9.931782,0
10.4441185,0
10.241657,0
9.94228,2
10.320007,1
13.343808,227
10.805325,1
10.599317,0
10.348437,1
9.947906,0
10.312763,0
11.421644,5
11.157657,3
10.366823,0
10.815528,1
10.096662,0
10.029718,0
11.263663,3
10.012161,0
13.116973,118
10.706984,0
11.332252,2
10.021112,0
10.359592,1
10.938362,3
11.285838,2
11.393647,5
10.202456,0
10.845988,0
9.950864,1
11.930946,12
10.414079,1
12.179871,15
9.94911,0
10.727665,2
10.494165,2
9.978851,0
10.426291,1
10.696894,0
11.802912,5
11.925151,2
12.898009,78
10.147507,0
12.245644,22
10.758104,0
10.300639,0
10.128921,0
11.941585,11
10.785031,2
10.541539,0
10.536297,0
10.095861,1
10.136032,0
10.526736,2
11.249944,1
13.143647,129
10.255517,1
10.502952,0
12.16265,14
10.151054,0
11.090676,3
9.931441,2
11.833797,6
11.134582,4
9.956196,0
9.933309,0
10.730452,1
9.948729,0
10.348398,0
10.556412,1
10.474328,2
10.565717,1
11.465912,2
11.540769,5
10.220591,1
10.459465,1
10.226667,0
12.471917,26
10.784953,2
10.053979,0
12.050434,9
12.420847,42
10.97673,3
10.167742,0
11.877637,4
9.919229,0
10.735295,0
10.0370655,0
11.7684145,5
11.586708,4
9.912938,0
10.235136,0
10.19654,0
10.435835,0
10.198744,1
10.319128,0
9.974229,1
11.406619,3
10.422316,0
10.089654,0
9.90798,0
12.204581,13
11.14565,1
13.08956,107
10.411524,0
9.925358,0
10.303703,0
9.952365,0
11.630769,1
10.998018,0
10.746215,0
9.916137,0
10.388756,0
10.321484,0
12.048676,8
11.179387,2
10.273444,1
10.716696,2
10.338156,0
11.523036,3
11.048702,3
9.939552,0
10.81638,2
10.845229,2
12.11696,19
10.739988,3
10.515521,1
9.9494095,1
10.551442,0
10.086215,0
12.38467,29
10.374076,0
12.639162,46
11.776687,9
10.203315,0
10.045851,1
10.129867,1
9.911327,0
10.294293,0
10.948711,1
10.30214,1
11.891254,9
9.904374,0
11.277484,2
10.848647,1
10.933688,2
11.15248,3
10.427221,0
10.116223,1
11.748264,6
9.926453,0
10.211548,0
11.482815,6
10.085128,0
13.166137,120
10.144998,0
10.095384,0
10.388965,0
10.055674,0
9.922845,0
10.195254,0
10.492286,1
12.267653,17
11.252992,1
10.209215,0
10.4745865,1
10.084277,0
9.939847,2
11.453608,3
11.141673,2
11.48104,4
10.01179,0
11.96101,13
10.668406,2
10.055124,0
11.274376,0
10.756644,1
10.442078,1
10.330139,1
13.231229,173
10.281907,0
9.950061,0
10.379415,0
10.388968,0
11.330155,4
10.864861,0
9.914542,0
12.150342,11
10.144092,0
9.908372,0
9.915862,1
10.790417,0
10.257832,0
11.265337,4
10.014759,0
10.5817585,0
11.289925,1
11.041319,2
10.677594,0
13.082442,114
10.271204,0
10.260459,0
10.193327,2
11.971295,3
9.920277,0
10.651775,0
10.015253,0
10.076481,0
10.403293,1
10.35037,0
10.212732,0
11.101473,1
10.4477415,0
11.374653,3
10.196912,0
10.2378645,1
11.333739,1
10.655444,1
9.994983,1
9.90518,0
10.525284,2
9.900369,0
10.631261,2
10.68216,1
10.324685,3
9.918957,0
10.306003,2
10.320841,1
10.503145,1
9.995069,0
13.003497,96
10.517817,1
11.367132,4
13.124208,126
10.743277,0
9.950903,0
10.140623,1
9.993527,0
10.468349,0
10.645189,1
9.92661,0
12.22504,20
9.955995,0
13.367555,209
10.506437,0
13.292701,180
10.859773,2
10.604347,0
9.948018,0
10.412761,0
11.04207,0
11.83133,6
10.930316,1
10.366579,0
10.645759,1
9.964806,1
10.087649,0
10.258126,1
12.291268,20
10.063075,0
9.946953,1
10.541449,0
10.431109,1
10.569364,1
11.787271,5
10.018725,0
11.866084,7
10.123405,0
10.605332,0
9.986142,0
11.880501,5
10.564413,1
10.292586,0
10.87596,2
10.96839,2
10.304736,1
10.359329,1
10.137534,0
10.328407,0
10.2245655,0
10.654341,1
9.934755,0
10.542662,0
11.587175,3
10.281859,0
10.103872,0
10.649113,0
10.112408,1
11.518363,6
10.75181,0
9.969419,0
10.205721,1
10.088071,0
10.243749,1
10.121335,1
11.141208,1
10.236465,1
10.479775,1
9.934284,0
10.098326,0
12.870234,69
9.979485,1
10.087235,0
10.913431,1
9.9379425,0
9.922685,0
9.968709,0
10.208385,0
9.949298,0
12.089271,15
11.324158,4
9.920904,0
10.16246,0
10.5500965,0
10.869141,0
12.296784,17
11.176448,3
9.969831,1
10.27066,1
11.915957,9
9.930822,0
11.893426,6
9.902549,0
10.266913,0
10.038406,0
10.239817,0
10.1478815,0
10.109417,0
10.05447,0
12.499482,29
10.4730215,3
10.669723,0
10.212362,0
10.106432,0
12.101687,13
10.504108,1
10.085993,1
10.391508,0
13.4586525,259
11.761467,4
10.146807,0
10.601324,0
9.993806,0
9.956493,0
10.407297,0
10.35059,0
10.108336,0
11.542133,1
10.251222,1
10.601495,0
10.825477,1
10.332146,0
10.95642,0
10.93129,0
10.014331,0
10.687219,1
10.355397,0
11.223225,2
10.237578,0
10.4462805,1
11.682176,3
9.974345,1
10.092771,1
10.560145,1
10.503903,0
9.934421,0
10.7458515,0
10.149948,0
10.092162,0
9.983125,0
11.0294895,1
10.1327,0
10.069502,1
10.645323,0
9.902632,0
12.61048,44
12.79253,65
10.598679,1
10.275106,0
9.93749,0
10.3780155,0
10.187979,0
11.127899,2
10.031671,0
10.602048,1
12.619445,38
10.138582,0
10.305556,0
10.292129,0
10.073114,0
9.924487,0
10.349535,1
10.10053,0
9.921335,0
10.071187,0
11.42831,6
12.402273,20
10.94085,0
11.389674,4
12.2534485,19
10.750695,1
11.906398,7
12.072953,9
11.34069,1
10.90339,2
10.746783,1
10.780573,1
10.726675,0
10.8037195,1
11.274611,2
12.450935,40
11.936144,12
11.277701,2
10.826569,0
10.721172,0
10.695399,0
10.88815,3
10.285761,1
12.583094,28
11.658735,5
10.902172,1
10.71608,0
11.117169,2
10.695529,0
12.131751,18
11.448856,3
12.524344,26
10.749857,1
11.152354,1
11.680183,5
10.8319845,2
11.522396,2
12.018504,5
10.792932,1
11.004803,1
13.053487,111
11.263804,2
12.086196,12
12.020289,7
11.350616,3
11.101686,2
10.883008,0
10.748516,1
11.415228,4
12.477285,25
10.891275,0
10.028,0
10.804649,0
12.864917,67
10.71488,0
11.065496,1
11.253706,0
11.185229,1
10.746351,1
11.002411,1
10.652796,0
10.738776,0
11.821637,10
11.404481,3
10.706236,0
10.927684,4
10.653608,2
11.204654,0
10.027116,1
11.955069,3
10.098963,0
12.410087,37
9.903754,0
10.745443,1
11.315643,0
10.821654,1
11.366917,1
11.712933,6
11.121164,2
11.196491,3
10.803363,1
9.928645,0
9.973967,0
10.1447315,0
10.492322,1
10.503988,1
10.5781765,0
10.989755,0
10.545051,1
11.517349,7
10.404729,0
10.967655,1
9.919305,0
9.904187,0
10.423431,1
11.227787,3
10.605079,0
11.596221,3
12.22708,12
11.249907,3
10.670387,0
10.817772,0
11.665779,3
12.241243,10
11.333393,1
10.03168,1
11.805397,5
10.193477,0
10.093608,0
10.030265,0
11.457077,4
11.257902,3
11.61756,3
10.680367,0
10.614315,0
10.3399725,0
10.448677,0
11.376208,4
10.652261,1
10.382405,0
10.656912,1
10.097364,0
11.85793,9
12.705651,58
11.136859,1
12.885886,78
13.226348,143
10.873666,0
12.324208,18
11.803466,13
11.02457,1
11.1803665,2
10.926217,2
10.8910675,0
10.859654,1
11.126449,1
11.260422,0
11.064369,1
10.855532,0
12.933886,92
11.31608,5
13.028986,95
10.69784,0
10.938417,1
11.123978,2
10.590442,0
11.454375,3
11.572648,5
12.845793,62
13.154436,107
11.079225,4
12.128975,13
11.217136,1
10.653983,0
11.565848,0
12.099097,7
12.498601,33
10.82435,0
12.969296,80
11.0065,1
11.139453,2
11.298105,3
11.095056,3
10.792971,0
10.91199,0
11.735073,5
11.97812,9
12.159101,20
10.777457,1
13.600438,368
10.769361,1
10.834404,0
11.220217,2
10.627805,2
13.64415,427
11.032767,1
10.929666,1
13.536813,352
10.599722,1
10.855548,0
10.723598,2
11.421094,3
11.995972,12
12.866537,58
11.088564,1
13.033834,105
11.71459,6
10.656306,0
10.760041,0
11.218526,4
10.836746,0
10.774769,0
11.547901,3
10.748092,1
11.210927,1
10.717516,1
11.139441,1
11.537542,4
13.503389,286
10.745545,0
12.614993,36
10.697668,0
11.985582,10
12.048558,12
11.927906,7
10.966388,0
11.555719,2
10.598464,1
10.742091,0
11.642438,3
10.550873,1
10.759506,1
10.847007,1
10.602882,1
10.671076,1
11.069595,0
11.0165415,1
12.854717,63
10.741293,1
10.83447,0
10.682595,0
11.357959,4
11.392722,3
10.865738,0
11.927379,11
10.788177,0
12.156798,12
10.856442,1
11.691893,1
10.8874,0
11.122961,1
11.052724,0
11.197017,1
10.700034,0
11.413672,6
10.899948,0
13.096562,116
11.379247,3
12.604219,43
11.754231,6
11.014759,2
10.967398,1
12.459083,23
10.9568405,0
11.12882,0
11.186717,2
10.765976,2
10.788618,0
11.774225,3
10.951761,2
10.974736,2
11.100844,3
10.706078,0
10.995087,1
10.806842,0
13.372181,199
11.317877,1
11.799379,8
10.848986,1
11.214286,1
10.893233,1
11.02817,1
12.271996,15
11.697363,2
11.566666,1
11.7226305,3
12.072826,15
12.360152,23
10.791665,0
10.589902,0
11.436438,4
11.279577,2
10.834695,0
11.258755,0
10.603307,0
10.857959,1
10.907366,1
11.45688,2
10.695008,1
10.708954,0
11.693597,6
10.738231,0
13.010326,95
11.14356,1
11.838844,6
10.903155,1
12.64045,40
11.080488,3
11.652741,3
12.851292,75
10.782534,0
10.654318,0
10.767995,0
11.011185,1
11.1291485,1
10.762841,0
11.957612,9
12.673703,44
12.096937,15
11.030848,0
10.962126,0
11.857958,9
10.978248,1
10.764547,1
10.765563,0
13.022869,106
11.927875,9
10.83546,0
10.7351885,1
12.451035,23
10.748158,1
12.726552,56
11.825868,6
12.395136,21
10.988543,0
10.713952,0
12.790473,69
12.507113,26
11.386433,6
11.007383,1
10.870163,2
10.920696,0
10.694726,0
12.435035,31
10.885532,0
10.996137,2
11.008525,2
11.312661,3
13.101761,128
11.953878,7
12.69298,67
10.89596,2
11.914706,11
10.915733,1
11.960953,7
12.228222,18
12.884224,76
12.341605,18
12.605747,32
10.996045,2
11.24589,0
10.699048,0
10.4350395,0
10.977501,0
10.748204,0
10.758269,1
11.179688,1
12.050335,16
11.176332,0
10.539599,2
11.2365675,2
11.186538,0
11.305112,3
12.921936,74
10.912942,0
11.002107,2
10.837144,0
12.123718,19
11.011837,2
10.76125,0
11.527002,2
12.457726,27
12.203651,20
10.925832,0
10.699849,0
11.212475,2
10.985015,2
11.18053,1
10.815386,0
13.531107,314
12.713195,63
11.403433,0
13.064481,99
10.947033,0
10.636567,0
10.958853,0
12.213112,14
10.918155,0
10.97955,0
10.845208,1
11.302324,4
11.099163,1
10.894826,0
11.01791,1
11.193268,2
11.036941,1
11.910336,6
12.512394,36
10.854777,2
11.173201,1
11.924388,6
11.734583,3
11.4525585,5
11.937077,8
12.265806,21
11.382835,1
10.60619,0
10.866256,1
11.321588,4
13.045744,93
11.111341,0
10.992125,0
10.969769,0
11.08634,1
12.407201,26
11.061646,0
11.423279,3
11.005901,1
11.664071,3
12.545258,38
10.973382,1
10.791028,1
11.289169,1
11.098916,1
10.768251,0
11.124517,1
10.764979,0
13.105183,114
11.413977,2
13.412129,247
12.259613,14
10.930738,3
10.821165,1
11.715973,9
11.779409,11
10.611889,0
10.786964,1
11.865286,3
11.537641,3
10.7114935,0
10.649971,0
11.088752,0
11.2585745,3
11.287724,0
11.254272,3
10.851299,0
10.645488,0
11.470816,4
10.694067,1
11.435582,4
11.34992,3
11.345095,1
11.843385,6
12.226703,21
11.109208,3
11.67913,2
12.929911,76
11.393562,4
11.175388,2
11.4955225,2
10.919217,1
11.176813,1
12.183599,21
12.327378,14
11.107429,1
10.872192,1
10.916454,1
11.233586,2
10.769308,1
10.839257,1
11.178167,0
12.309425,19
10.776946,0
10.82954,0
10.922155,0
10.977519,0
11.276498,4
10.879,2
11.211009,0
13.321822,181
13.347542,165
12.812655,56
11.230498,1
13.295145,173
11.198182,1
11.126866,0
12.289106,22
11.799884,5
10.701341,0
10.844409,0
11.508474,6
12.498033,29
11.390754,2
10.609425,1
11.890236,10
11.330628,1
12.073836,20
10.93399,2
10.682829,0
10.870437,0
12.858686,64
12.666805,45
10.930584,0
10.827027,0
11.319214,1
11.635597,5
11.137483,0
11.177519,1
10.983638,1
11.792114,3
11.264436,1
11.348961,5
10.955946,0
11.675796,5
11.517639,1
10.986506,3
10.68513,1
11.723539,7
11.363454,1
11.903901,5
11.130245,2
10.719911,0
11.559163,3
10.754258,0
10.625583,1
10.629352,2
12.234574,20
10.845485,0
10.666727,0
12.074226,8
12.242633,19
12.388628,29
13.086718,102
10.985091,2
12.318982,26
11.624477,3
12.603627,41
10.779713,0
11.296134,4
13.269756,174
11.285812,2
10.764957,1
10.801333,0
10.734887,1
12.87826,55
10.589759,0
12.345108,22
11.181404,1
11.196245,2
12.296972,21
10.976733,0
13.084956,94
11.425266,2
10.999445,0
11.948619,10
10.7096615,0
11.934422,5
11.779996,5
12.455912,37
11.258936,0
11.905624,7
10.913173,1
