kind,n_sats_halo,log_luminosity_r01
0,1,8.840388
0,1,9.269506
0,0,9.101281
0,0,9.153328
0,2,9.535118
0,3,9.876569
0,0,9.397879
0,1,9.341665
0,0,8.867719
0,0,9.483579
0,1,9.251466
0,1,9.269861
0,0,8.94979
0,6,9.987326
0,5,10.215642
0,1,8.936826
0,2,9.03588
0,1,9.244061
0,3,9.20846
0,2,9.402265
0,0,8.8933115
0,1,8.998389
0,1,8.852832
0,1,8.971578
0,3,10.298839
0,0,9.223805
0,1,8.896888
0,1,9.285486
0,1,9.087505
0,1,9.2838335
0,3,9.576802
0,1,8.90709
0,3,10.006976
0,2,9.163714
0,2,9.2304535
0,0,8.861084
0,2,9.10257
0,5,10.322642
0,8,10.493089
0,10,9.98554
0,3,9.190517
0,0,9.325561
0,1,9.148456
0,18,10.7255945
0,20,10.61492
0,6,9.605422
0,1,9.587547
0,0,8.994142
0,2,9.956689
0,0,9.336238
0,0,9.3770275
0,4,10.277341
0,0,9.262405
0,0,8.987962
0,1,9.421984
0,3,9.025252
0,2,9.385819
0,0,9.295801
0,2,9.395474
0,0,9.14171
0,0,9.0985775
0,0,8.970745
0,2,9.710477
0,1,8.909674
0,0,9.128003
0,4,9.869914
0,0,9.344678
0,0,9.36221
0,0,9.4498005
0,2,9.585994
0,1,9.538586
0,3,8.944761
0,0,8.870977
0,2,9.729298
0,0,9.175868
0,0,8.91336
0,0,8.875738
0,0,8.874567
0,1,8.931265
0,1,9.666077
0,2,9.648741
0,3,9.365793
0,12,10.463734
0,1,8.9887085
0,2,9.078308
0,3,9.224098
0,2,9.42681
0,0,9.017524
0,1,9.31679
0,2,9.128107
0,1,9.128725
0,4,9.6043825
0,0,9.820767
0,2,8.935366
0,0,8.951334
0,0,8.961951
0,0,8.940035
0,0,8.927486
0,0,10.115947
0,1,9.383102
0,0,9.577617
0,2,9.651392
0,0,9.154548
0,0,9.063796
0,3,9.102171
0,14,10.69416
0,0,9.726315
0,0,9.300803
0,0,9.128459
0,0,9.426756
0,1,9.385555
0,0,9.168678
0,1,9.621097
0,0,9.12294
0,1,9.04603
0,0,9.1152
0,1,9.616158
0,0,9.491323
0,3,10.017132
0,1,8.995662
0,0,9.09187
0,0,8.993378
0,0,8.895463
0,1,9.523153
0,1,9.271961
0,14,10.584409
0,1,8.993011
0,3,9.378871
0,1,9.779164
0,1,9.18634
0,0,9.001219
0,0,9.176321
0,0,8.942482
0,3,9.0585985
0,0,9.284743
0,1,8.989823
0,0,9.199736
0,1,8.903109
0,1,8.878941
0,1,9.13377
0,1,9.836307
0,1,9.259454
0,0,8.930805
0,1,9.437516
0,2,8.954312
0,1,8.927603
0,0,9.224124
0,0,9.168005
0,2,9.64759
0,3,9.889733
0,0,9.358367
0,1,9.7319
0,6,9.731926
0,1,9.391275
0,0,9.551337
0,0,9.022537
0,0,9.169539
0,3,9.994692
0,2,9.324238
0,0,9.582046
0,3,9.240421
0,0,9.009257
0,1,9.0505085
0,5,9.348616
0,7,10.193787
0,1,9.142762
0,0,9.191607
0,2,9.41183
0,0,9.034589
0,0,8.92015
0,1,9.397296
0,0,9.024803
0,1,10.130934
0,0,9.038492
0,2,9.3580265
0,5,10.343758
0,1,9.229715
0,3,9.433613
0,3,10.218729
0,3,9.634724
0,2,8.889942
0,0,9.414351
0,4,10.114928
0,2,9.628673
0,1,9.351584
0,0,9.127974
0,2,9.557534
0,1,8.988074
0,0,8.926592
0,3,9.98316
0,3,9.914375
0,1,9.009958
0,3,10.083058
0,4,9.813862
0,1,9.747548
0,2,9.900147
0,0,9.372275
0,0,8.971702
0,3,9.610055
0,2,9.367028
0,1,9.247547
0,0,9.2174015
0,4,10.144473
0,1,9.552664
0,0,9.077575
0,1,8.987912
0,1,9.897134
0,0,8.975865
0,1,9.648012
0,1,9.327723
0,2,9.083794
0,1,9.548933
0,1,9.088631
0,2,9.552034
0,1,9.262344
0,0,9.083015
0,0,9.376547
0,1,9.096687
0,1,9.052347
0,0,9.622908
0,2,9.183174
0,0,8.956161
0,4,9.687737
0,1,9.361113
0,1,10.151084
0,0,8.926257
0,0,9.123709
0,0,9.039839
0,2,9.096014
0,1,9.903266
0,8,10.291507
0,0,9.058664
0,4,9.328521
0,3,10.102982
0,3,9.653711
0,1,9.339589
0,0,9.304883
0,3,9.622169
0,1,9.328731
0,1,9.184754
0,2,9.60225
0,3,9.969653
0,0,8.978452
0,0,9.350067
0,5,9.313542
0,0,9.64821
0,2,9.520916
0,0,8.964122
0,2,9.442791
0,4,10.031762
0,1,9.638362
0,1,10.044288
0,0,9.330789
0,0,8.921683
0,2,9.352259
0,1,9.198529
0,1,9.459109
0,1,9.081251
0,2,9.831413
0,0,9.192581
0,0,9.811971
0,0,9.969855
0,1,9.133025
0,2,9.135634
0,1,9.071857
0,0,9.17206
0,3,9.8542595
0,2,9.525443
0,1,8.919146
0,0,8.986945
0,2,10.198021
0,1,9.1818075
0,0,8.984429
0,1,9.281182
0,7,10.469649
0,1,9.848984
0,1,8.933572
0,1,9.407186
0,0,9.280617
0,0,9.100429
0,2,9.444495
0,0,9.263862
0,1,9.344754
0,0,9.065369
0,0,9.340497
0,2,9.181047
0,0,9.272866
0,0,9.0027685
0,3,10.072869
0,2,9.536658
0,3,9.365773
0,2,8.985198
0,0,8.98947
0,0,9.047237
0,3,9.8847275
0,2,9.386053
0,0,8.983344
0,0,9.000148
0,3,9.927487
0,1,9.001113
0,1,9.354912
0,1,9.4243965
0,7,9.9232
0,1,8.994724
0,0,9.0876045
0,3,9.84559
0,0,9.124818
0,0,9.848345
0,0,8.960349
0,3,10.117905
0,2,9.0129595
0,2,9.713384
0,0,9.001074
0,1,9.078711
0,0,8.990863
0,1,9.39901
0,1,9.307148
0,1,8.943826
0,0,9.217886
0,0,8.937846
0,2,9.927506
0,1,9.079857
0,2,10.18472
0,1,9.160114
0,1,10.098707
0,0,8.9764
0,0,8.943652
0,1,9.961962
0,1,8.982644
0,0,9.474675
0,4,9.312425
0,1,9.755046
0,1,9.01556
0,0,9.73538
0,0,9.411927
0,0,9.06377
0,2,9.138261
0,0,9.385049
0,2,9.55899
0,0,9.763722
0,2,9.118324
0,8,10.075937
0,2,9.674618
0,2,9.308805
0,1,9.3669
0,1,9.229277
0,1,8.967272
0,3,9.719714
0,2,9.451317
0,3,9.5367155
0,1,9.523256
0,1,10.00565
0,3,9.571741
0,0,9.111049
0,0,8.990408
0,3,9.709112
0,0,9.472777
0,0,9.299638
0,1,9.559587
0,2,9.535243
0,0,9.092983
0,0,9.108886
0,2,9.4303255
0,0,8.996855
0,1,9.309998
0,0,9.2118845
0,3,9.618657
0,0,9.304061
0,3,9.568353
0,0,9.184625
0,0,9.304557
0,1,9.248285
0,0,9.27966
0,0,9.078541
0,1,9.423093
0,1,9.004769
0,1,8.967774
0,3,9.901708
0,0,9.188534
0,1,9.97239
0,2,9.163847
0,0,10.057819
0,9,10.400266
0,0,9.325718
0,2,9.646258
0,1,9.029031
0,1,9.001406
0,7,10.138324
0,2,9.995454
0,2,9.670842
0,1,9.329122
0,0,9.556256
0,0,9.075675
0,1,9.654684
0,3,9.667292
0,3,9.468972
0,2,9.44792
0,5,9.504651
0,1,9.680728
0,1,9.007058
0,2,10.247803
0,0,9.126589
0,1,9.155002
0,1,9.292482
0,0,9.316801
0,0,9.378773
0,0,9.232578
0,6,9.906027
0,1,9.476088
0,0,9.046177
0,0,9.186705
0,2,9.674324
0,1,9.100267
0,4,10.185251
0,2,9.590522
0,1,9.60681
0,1,9.496885
0,2,9.489199
0,1,9.3557415
0,0,9.003136
0,1,9.2808
0,2,9.62377
0,2,9.359661
0,1,9.3372345
0,0,9.276408
0,0,9.273721
0,0,9.293005
0,0,9.422692
0,2,9.783509
0,10,10.722074
0,0,9.027179
0,0,9.139584
0,0,9.302439
0,2,9.949753
0,2,9.11932
0,0,9.09118
0,5,10.34425
0,5,10.259628
0,1,9.056323
0,0,8.990544
0,0,9.485643
0,1,9.451802
0,0,9.030145
0,0,9.197868
0,2,9.203036
0,4,9.366626
0,2,10.113697
0,0,9.264135
0,1,8.988844
0,0,9.197708
0,0,9.219741
0,0,9.627741
0,0,9.490154
0,1,9.05806
0,2,9.4778385
0,3,9.742654
0,1,9.345872
0,3,9.513905
0,1,9.8142605
0,6,10.444324
0,1,9.488843
0,3,10.269016
0,1,9.671894
0,0,9.276857
0,10,10.284673
0,0,9.058828
0,3,10.148308
0,3,9.555637
0,1,9.923467
0,1,9.3484125
0,0,9.179521
0,0,9.089674
0,2,9.65296
0,2,9.230936
0,1,9.1215925
0,1,9.406699
0,1,9.570578
0,0,9.595454
0,0,9.11001
0,0,9.349204
0,1,9.050712
0,0,9.095602
0,2,9.589966
0,2,9.291595
0,0,9.237721
0,4,10.333342
0,0,9.231486
0,1,9.289533
0,11,10.172743
0,2,9.699417
0,0,9.2788515
0,3,9.603793
0,1,10.092188
0,5,9.804031
0,0,9.317125
0,0,9.232597
0,0,9.33606
0,0,9.040267
0,1,9.331478
0,1,9.570196
0,0,9.072814
0,0,9.423431
0,0,9.11764
0,0,9.431378
0,1,10.310336
0,0,9.521685
0,2,9.562254
0,10,10.26384
0,2,9.423325
0,2,9.658426
0,1,9.8324585
0,0,9.213984
0,1,9.448385
0,1,9.225128
0,2,9.995008
0,0,9.499904
0,0,9.126916
0,0,9.130746
0,0,9.355578
0,4,10.248504
0,3,10.105849
0,1,9.107273
0,1,9.981072
0,0,9.117192
0,0,9.504713
0,1,9.215814
0,1,9.231694
0,1,9.129288
0,2,9.165777
0,1,9.588471
0,3,9.982036
0,1,9.98465
0,0,9.331738
0,2,9.470948
0,0,9.296639
0,1,9.335159
0,1,9.118375
0,1,9.561547
0,10,10.403296
0,2,9.453277
0,1,9.472316
0,1,9.223191
0,4,9.476537
0,0,9.394621
0,2,9.339729
0,1,9.556489
0,2,9.499639
0,0,9.243516
0,3,9.534595
0,0,9.405483
0,1,9.419691
0,0,9.680052
0,1,9.383263
0,1,9.486297
0,5,10.463623
0,2,9.760019
0,1,9.956666
0,3,10.258659
0,1,9.691353
0,2,9.678167
0,0,9.383342
0,0,9.168177
0,0,9.025697
0,1,9.219835
0,1,9.805648
0,0,9.269555
0,2,9.181252
0,2,9.769384
0,1,9.080634
0,2,9.256552
0,2,9.827229
0,2,10.059369
0,1,9.084854
0,1,9.640894
0,2,10.137948
0,1,9.475959
0,13,10.492575
0,1,9.518417
0,1,9.055317
0,1,9.207431
0,2,9.366454
0,0,9.931482
0,1,9.136803
0,3,10.024121
0,1,9.0445
0,1,9.107715
0,2,10.024701
0,0,9.284487
0,0,9.214923
0,20,10.560154
0,2,9.462508
0,1,9.975531
0,1,9.237859
0,0,9.14251
0,1,9.43246
0,13,10.589386
0,1,9.790956
0,21,10.677115
0,0,9.174461
0,3,9.888642
0,0,9.156085
0,0,9.119218
0,1,9.64171
0,0,9.0900755
0,0,9.789671
0,7,10.320647
0,0,9.601284
0,0,9.116252
0,1,9.296947
0,2,9.138676
0,1,9.185361
0,0,9.549197
0,1,9.285582
0,0,9.188596
0,0,9.414267
0,0,9.124706
0,3,10.084387
0,3,9.222404
0,0,9.078214
0,2,9.756137
0,2,9.241874
0,0,9.856943
0,1,9.598395
0,8,10.44308
0,16,10.620043
0,3,9.580203
0,1,9.702906
0,0,9.05553
0,0,9.0986805
0,15,10.928862
0,0,9.894334
0,5,10.295481
0,0,9.078922
0,1,9.339626
0,0,9.119845
0,0,9.434641
0,40,11.013853
0,2,9.249879
0,2,9.927805
0,0,9.383452
0,3,9.601743
0,1,9.241972
0,9,10.407594
0,2,9.429339
0,6,10.452436
0,3,10.1372385
0,1,9.455329
0,1,9.389529
0,0,9.351866
0,0,9.102954
0,5,9.948878
0,0,9.417413
0,0,9.2188225
0,1,9.442312
0,0,9.10161
0,0,9.131751
0,2,9.276245
0,0,9.849568
0,0,9.092388
0,0,9.053407
0,2,9.565449
0,0,9.437754
0,0,9.191715
0,1,9.281263
0,1,9.174761
0,1,9.46436
0,4,9.231298
0,0,9.259709
0,0,9.110217
0,1,9.643141
0,0,9.092015
0,2,9.578178
0,0,9.764614
0,0,9.203984
0,0,9.223356
0,7,10.749934
0,2,9.815119
0,0,9.174434
0,0,9.611658
0,2,9.237371
0,0,9.227415
0,1,9.231073
0,0,9.186851
0,2,9.223593
0,2,9.588569
0,0,9.67329
0,1,9.178534
0,1,9.627184
0,1,9.458498
0,2,9.546939
0,0,9.281954
0,2,10.079134
0,1,9.40408
0,14,10.56022
0,2,9.737783
0,1,9.827543
0,1,9.569788
0,1,9.21449
0,3,9.93364
0,1,9.08361
0,2,9.625219
0,3,10.387154
0,3,9.652522
0,0,9.294466
0,0,9.381798
0,0,9.762913
0,1,9.44225
0,0,9.095605
0,1,9.978182
0,1,9.200126
0,0,9.314294
0,1,9.315117
0,0,9.759963
0,2,9.727554
0,1,9.145237
0,2,9.964491
0,3,9.112203
0,0,9.195471
0,1,9.454738
0,2,10.332179
0,3,9.785398
0,1,9.269014
0,1,9.46536
0,1,9.179169
0,2,9.30063
0,6,10.238047
0,4,9.971298
0,2,9.513143
0,2,9.760738
0,5,10.128776
0,0,9.561001
0,5,9.738956
0,1,9.426325
0,0,9.615288
0,1,9.158676
0,0,9.618934
0,0,9.201662
0,2,9.556141
0,3,9.660428
0,1,9.417161
0,1,9.269966
0,0,9.4543705
0,1,9.223218
0,1,9.475142
0,1,9.413638
0,0,9.411524
0,3,10.130955
0,1,9.194074
0,0,9.422962
0,0,9.574405
0,0,9.522772
0,1,9.502896
0,2,10.144414
0,1,9.559489
0,3,9.854188
0,2,10.19382
0,6,10.132313
0,4,9.959361
0,1,9.726393
0,0,9.339691
0,0,9.437499
0,0,9.747949
0,2,9.412172
0,0,9.295695
0,3,9.521287
0,65,11.1336975
0,1,9.33221
0,2,9.70444
0,3,9.853749
0,2,10.185252
0,0,9.067001
0,8,10.725411
0,1,9.222783
0,1,9.3086195
0,2,9.38724
0,4,10.345284
0,1,9.792516
0,5,10.36815
0,7,10.4120035
0,3,9.398006
0,2,9.656792
0,2,9.374235
0,1,9.360538
0,4,9.976162
0,0,9.152027
0,0,9.353192
0,0,9.578918
0,5,10.221366
0,1,9.595377
0,0,9.245103
0,0,9.399816
0,0,9.7707405
0,0,9.313791
0,3,9.940175
0,0,9.231482
0,0,9.60144
0,0,9.287522
0,2,9.535593
0,2,9.552863
0,0,9.287041
0,0,9.251196
0,1,9.577234
0,2,9.267843
0,4,9.574997
0,0,9.151973
0,10,10.767549
0,14,10.551227
0,1,9.170516
0,6,10.034672
0,3,9.232559
0,0,9.45562
0,7,10.340915
0,5,10.227225
0,0,9.456285
0,0,9.475191
0,10,10.392212
0,3,10.06615
0,1,10.013528
0,0,9.4188
0,1,9.297776
0,0,9.546999
0,2,9.4071
0,3,9.964215
0,0,9.1825285
0,4,9.923808
0,2,9.335282
0,0,9.160838
0,0,10.007882
0,2,9.741041
0,0,9.6323395
0,1,9.256403
0,2,9.21836
0,10,10.413062
0,1,9.46821
0,1,9.827222
0,4,9.952792
0,1,9.836254
0,1,9.866577
0,0,9.217526
0,3,9.919192
0,1,9.377837
0,0,9.271473
0,8,10.299404
0,2,10.010252
0,1,9.57494
0,1,9.113267
0,0,9.157648
0,0,9.509473
0,11,10.255288
0,5,10.1692095
0,2,9.660999
0,1,9.598318
0,1,9.594603
0,3,9.736235
0,2,9.467855
0,0,9.213787
0,1,9.920772
0,1,9.833449
0,8,9.983418
0,3,10.388675
0,0,9.325512
0,0,9.244612
0,1,9.863712
0,3,9.79434
0,2,9.557882
0,0,9.141619
0,0,9.364516
0,5,10.18674
0,1,9.334976
0,0,9.277498
0,1,9.325623
0,1,9.252393
0,1,9.564629
0,1,9.660297
0,2,9.1673565
0,1,9.314537
0,1,9.862001
0,1,9.548302
0,1,9.884036
0,1,9.911303
0,1,9.779439
0,3,10.057277
0,3,9.72085
0,1,9.962838
0,3,9.492064
0,1,9.386462
0,2,9.377839
0,6,10.342039
0,1,9.766743
0,3,10.148036
0,0,9.261301
0,1,9.618485
0,0,9.55647
0,2,9.234216
0,1,9.401026
0,0,9.8473425
0,3,9.897769
0,2,9.952
0,0,9.394222
0,2,9.52614
0,0,9.405981
0,1,9.317049
0,0,9.433922
0,5,10.407779
0,0,9.218987
0,2,9.354991
0,2,9.471385
0,1,9.631332
0,1,9.521892
0,1,9.675269
0,14,11.027187
0,1,10.011148
0,1,9.118264
0,1,9.719972
0,0,9.233155
0,6,10.449838
0,0,9.4897375
0,1,9.4079485
0,4,10.371832
0,0,9.681671
0,0,9.188345
0,0,9.515669
0,1,9.161736
0,0,9.415072
0,0,9.316492
0,1,9.504566
0,1,9.506026
0,1,9.128872
0,0,9.148163
0,1,9.556361
0,0,9.312361
0,0,9.344053
0,0,9.754575
0,3,9.57486
0,9,10.12956
0,2,9.821158
0,0,9.178978
0,1,8.772586
0,0,9.027686
0,0,8.650345
0,0,8.884123
0,0,8.779106
0,0,8.679229
0,2,9.333885
0,0,8.916338
0,0,9.0562725
0,0,9.091488
0,8,9.997647
0,2,9.355588
0,0,8.691761
0,2,9.521233
0,0,9.128445
0,2,8.97903
0,0,9.270019
0,0,8.943705
0,7,10.118367
0,0,8.710952
0,3,9.549045
0,4,9.389177
0,7,10.425124
0,9,10.216656
0,0,8.952185
0,2,9.665805
0,4,9.155331
0,1,9.373518
0,0,8.870831
0,0,9.096162
0,0,8.731587
0,0,8.937983
0,1,9.264636
0,41,10.84666
0,12,10.233722
0,0,9.523816
0,4,9.189442
0,2,9.497686
0,1,9.049969
0,6,9.884268
0,0,9.451226
0,0,8.863322
0,1,8.929537
0,10,10.0517235
0,2,9.353053
0,0,8.910315
0,3,9.79614
0,1,9.53516
0,0,9.22028
0,0,9.151941
0,1,9.313419
0,0,8.642907
0,1,8.991611
0,1,8.847344
0,2,8.846693
0,0,8.778471
0,8,9.525433
0,3,9.346986
0,0,9.301557
0,1,8.680617
0,0,8.95857
0,0,8.652355
0,1,8.69063
0,0,8.668199
0,0,9.083356
0,32,10.621066
0,2,9.326996
0,22,10.548296
0,1,9.342788
0,1,8.711485
0,1,9.189031
0,2,9.851153
0,0,8.801937
0,1,8.828194
0,0,8.843978
0,2,9.002452
0,1,9.075437
0,0,9.303779
0,3,9.512264
0,0,8.940786
0,1,8.85002
0,0,8.976784
0,1,9.318451
0,1,9.051672
0,1,8.716853
0,0,9.031972
0,0,8.878774
0,1,8.727606
0,1,8.691183
0,2,9.098482
0,0,9.055369
0,2,8.936396
0,1,8.662216
0,4,9.790745
0,1,8.856524
0,1,9.813372
0,0,9.6206045
0,0,8.763808
0,0,8.833576
0,2,9.038772
0,1,9.339591
0,2,9.083881
0,1,8.829281
0,0,9.295286
0,0,9.323494
0,0,8.708129
0,1,9.93158
0,3,9.449366
0,0,8.790563
0,23,10.556771
0,1,9.092022
0,0,9.408236
0,2,9.288966
0,0,9.639856
0,0,9.399291
0,1,9.292633
0,0,9.381327
0,1,9.395031
0,0,8.825218
0,1,8.746588
0,0,8.687079
0,0,8.831929
0,2,9.498744
0,5,9.706108
0,0,8.782088
0,1,8.852775
0,2,10.067079
0,0,8.833852
0,3,9.599177
0,1,9.57291
0,0,9.142914
0,1,8.892603
0,0,8.792771
0,5,9.460894
0,32,10.645452
0,1,8.711765
0,2,9.289402
0,1,8.986506
0,4,10.116603
0,0,9.284824
0,1,8.860493
0,53,10.9529
0,37,10.877078
0,2,9.135938
0,2,9.403949
0,0,9.093119
0,0,9.563385
0,5,9.693813
0,5,9.776404
0,0,9.578618
0,0,9.60879
0,0,8.677536
0,1,8.884131
0,1,8.75804
0,1,9.278256
0,0,9.137381
0,0,9.350006
0,0,8.9470825
0,1,9.240546
0,0,9.320471
0,1,9.034717
0,0,8.830774
0,0,8.668375
0,0,9.010473
0,1,9.372676
0,0,8.857775
0,0,8.772217
0,1,8.896427
0,0,8.646935
0,0,8.663545
0,1,8.771182
0,0,9.143618
0,1,9.183081
0,0,8.733115
0,1,8.928313
0,4,9.504328
0,3,9.311147
0,1,8.791309
0,0,8.939715
0,0,8.73523
0,1,9.035603
0,1,9.632814
0,0,9.528465
0,3,10.067027
0,1,8.735839
0,3,9.555198
0,2,8.782922
0,1,8.783189
0,1,8.710071
0,0,8.830341
0,1,8.724115
0,2,9.390896
0,1,9.100408
0,1,9.266503
0,2,9.694414
0,2,8.914608
0,0,8.752781
0,1,9.23981
0,5,10.092222
0,0,9.608827
0,1,9.130797
0,0,9.367254
0,0,8.772579
0,1,9.11126
0,0,8.72847
0,1,9.2257
0,0,8.873912
0,1,9.101678
0,0,8.936319
0,0,8.771043
0,1,9.357297
0,1,9.350943
0,2,9.830065
0,2,9.405827
0,3,9.09499
0,12,10.218611
0,1,9.093418
0,1,8.78655
0,0,9.500823
0,2,8.727554
0,0,8.849324
0,1,9.484773
0,0,8.910919
0,2,9.150577
0,1,8.962579
0,0,8.72838
0,1,8.807103
0,0,8.657711
0,0,8.976145
0,0,8.788573
0,1,8.835063
0,1,8.851283
0,2,9.397548
0,1,9.180945
0,0,8.853163
0,1,9.446558
0,0,9.242112
0,0,9.205123
0,2,9.430662
0,0,9.164306
0,1,8.739998
0,0,9.57271
0,4,10.12301
0,0,8.884607
0,1,9.455215
0,0,9.071522
0,0,8.958718
0,0,9.418143
0,1,9.5523815
0,2,8.875552
0,0,8.913404
0,1,8.891285
0,2,9.707519
0,0,8.93127
0,1,8.979431
0,2,8.788316
0,2,9.751939
0,1,9.442763
0,1,8.743541
0,2,8.895671
0,2,8.902899
0,0,9.17792
0,6,9.812211
0,1,9.088391
0,0,7.9747357
0,0,7.4711614
0,0,7.34635
0,0,7.780783
0,0,7.9965043
0,0,7.407262
0,0,7.4380627
0,1,8.812041
0,2,8.76429
0,0,8.732101
0,0,8.4350395
0,0,7.819876
0,0,7.876682
0,0,7.8277392
0,0,7.9990454
0,0,7.3646746
0,0,8.570319
0,0,7.920541
0,0,8.262935
0,0,7.78402
0,1,8.662054
0,0,7.5375137
0,0,7.8056254
0,0,9.033094
0,0,7.7148595
0,0,8.155231
0,0,7.6773877
0,0,10.027966
0,0,7.5550604
0,0,7.5335064
0,0,7.6557975
0,0,7.6132913
0,0,8.324889
0,0,8.034672
0,0,7.7922497
0,0,7.839188
0,0,7.524038
0,0,7.8290806
0,0,8.215468
0,0,8.015837
0,0,7.6218805
0,0,7.7164884
0,0,9.789461
0,0,8.420464
0,0,8.789588
0,0,7.916813
0,0,7.8297415
0,0,7.771361
0,0,7.417965
0,0,7.7199707
0,0,8.90253
0,1,9.747802
0,0,7.6865478
0,0,7.5283976
0,0,8.794426
0,0,8.162065
0,4,9.475162
0,1,8.981376
0,0,8.287127
0,0,7.855069
0,0,8.204046
0,0,7.592474
0,0,7.8024373
0,1,9.394716
0,1,8.360085
0,1,8.807792
0,0,8.162503
0,0,7.88712
0,0,8.092415
0,1,7.801793
0,0,7.6913867
0,0,7.670413
0,0,8.006901
0,1,9.313621
0,0,7.5046945
0,1,8.260976
0,1,8.921511
0,0,8.554664
0,0,8.442351
0,0,7.717279
0,0,9.204253
0,1,7.888861
0,0,8.463577
0,0,8.181243
0,0,10.240605
0,0,8.997684
0,1,7.973142
0,0,7.8095775
0,0,7.9392405
0,0,7.8710866
0,0,8.177719
0,0,7.916152
0,0,9.328748
0,0,8.173366
0,0,7.8373423
0,0,7.79009
0,0,7.386765
0,0,7.672214
0,0,8.132255
0,2,8.446714
0,0,7.7429113
0,0,8.115423
0,0,8.2991495
0,0,7.9561715
0,0,8.121439
0,0,7.7790627
0,0,7.6985564
0,2,8.808974
0,0,7.7445974
0,0,7.7094884
0,0,8.11085
0,0,8.000838
0,0,7.702619
0,2,9.566601
0,0,8.145905
0,0,8.897903
0,0,7.447803
0,0,8.3431
0,0,8.111632
0,0,8.55275
0,0,8.079556
0,2,9.78908
0,0,8.914768
0,1,9.207925
0,0,9.251905
0,0,8.6536255
0,0,8.936083
0,0,9.345657
0,1,9.151309
0,0,8.946248
0,0,9.149304
0,2,9.521221
0,2,9.312514
0,0,8.730182
0,1,9.211389
0,0,8.841232
0,1,8.744437
0,1,8.720611
0,0,9.2261305
0,2,9.07058
0,0,8.942487
0,1,8.776752
0,2,8.997833
0,0,8.906402
0,3,9.653314
0,0,9.066528
0,0,8.707303
0,0,9.244758
0,1,9.313008
0,0,8.87139
0,5,10.036003
0,1,8.869469
0,2,9.96421
0,1,9.012913
0,1,9.026716
0,18,10.748936
0,0,7.370019
0,0,7.486042
0,0,8.338832
0,0,7.8032727
0,1,8.388592
0,0,7.689065
0,0,7.7213216
0,4,9.952847
0,0,7.530767
0,0,7.8840785
0,1,8.295888
0,0,8.49018
0,0,7.608236
0,0,8.428357
0,0,9.212262
0,0,8.8874855
0,0,8.865389
0,0,8.630206
0,0,7.6199284
0,1,8.1484995
0,0,8.956541
0,1,8.888578
0,0,7.7909403
0,1,9.210798
0,1,9.934198
0,0,7.8036766
0,0,7.950846
0,0,8.503064
0,0,7.890944
0,0,7.597906
0,0,8.97706
0,0,7.9002604
0,0,7.7834473
0,0,8.6811495
0,1,8.978035
0,0,7.7109227
0,0,7.498315
0,0,8.293846
0,0,7.662307
0,4,10.2023735
0,0,8.447669
0,2,8.530511
0,0,7.8775835
0,0,7.5960264
0,1,9.276017
0,0,7.693435
0,0,7.8817635
0,0,8.932471
0,0,7.969931
0,0,7.4698095
0,1,7.457464
0,0,7.962284
0,0,8.503694
0,1,8.365671
0,0,7.7968926
0,2,9.020993
0,0,7.9609756
0,3,10.363785
0,0,8.123084
0,0,7.6836023
0,0,7.9279227
0,0,7.506113
0,7,9.870302
0,0,8.156687
0,0,7.460986
0,0,7.780695
0,0,8.2322035
0,0,7.9863796
0,0,8.153274
0,1,9.092384
0,0,7.649191
0,0,8.129109
0,0,7.745636
0,1,7.7089343
0,0,8.232514
0,0,7.728212
0,0,8.161251
0,0,8.118023
0,0,8.103044
0,1,7.58044
0,0,7.610613
0,2,9.207701
0,0,7.785683
0,0,7.717587
0,0,8.087051
0,5,10.162878
0,0,7.523765
0,0,7.734679
0,0,7.6506
0,0,7.7264447
0,0,7.837541
0,0,7.8142285
0,0,7.6863837
0,0,8.061597
0,1,8.356833
0,0,8.474293
0,0,7.9889827
0,0,7.540537
0,0,8.192895
0,0,7.9381585
0,0,8.028906
0,2,8.750626
0,0,8.427493
0,2,9.64687
0,0,8.359591
0,0,8.047498
0,0,7.47809
0,0,7.698628
0,1,8.04074
0,0,7.590755
0,0,8.489146
0,0,8.211939
0,1,9.330568
0,1,7.6545334
0,0,8.876926
0,1,9.328838
0,0,7.693076
0,0,7.984646
0,1,8.853216
0,0,7.732334
0,3,9.349265
0,0,9.234012
0,0,8.73815
0,1,9.611314
0,5,9.78094
0,1,9.20515
0,0,8.784459
0,1,8.7289505
0,32,10.735195
0,1,8.811641
0,1,9.174412
0,1,9.823782
0,3,9.814364
0,1,9.614438
0,1,8.835617
0,0,8.579543
0,0,8.739138
0,0,8.803172
0,1,8.814342
0,0,8.845533
0,0,9.025755
0,0,8.731282
0,6,9.55185
0,1,8.818562
0,0,9.245956
0,0,7.4089403
0,0,7.5857515
0,1,9.194431
0,2,9.219906
0,0,8.814543
0,2,9.222805
0,3,9.394259
0,52,10.765194
0,0,9.018694
0,4,9.767724
0,0,9.035191
0,1,9.153191
0,0,9.116636
0,2,8.791791
0,0,8.992338
0,0,8.848775
0,0,7.528638
0,0,8.002627
0,0,7.733991
0,0,7.9332395
0,0,7.564107
0,0,7.96117
0,0,7.8077106
0,0,7.7878857
0,0,7.5038013
0,0,8.711552
0,0,7.645732
0,0,8.045008
0,1,9.210567
0,0,8.230996
0,0,7.724598
0,0,7.597229
0,0,8.011768
0,0,8.106991
0,2,9.68479
0,0,8.142889
